source,confirmed_total,recovered_total,deaths_total,confirmed_by_population,recovered_by_population,deaths_by_population,confirmed_total_grow_percent,recovered_total_grow_percent,deaths_total_grow_percent,confirmed_by_population_grow_percent,recovered_by_population_grow_percent,deaths_by_population_grow_percent
28.07.2021,657501,641880,10737,7422.71358190825,7246.3637225726925,121.21301067062845,0.06002495467604885,0.041509887596142624,0.010649804586076343,0.06002495467604842,0.041509887596144754,0.01064980458607479
29.07.2021,658004,642229,10737,7428.392090278123,7250.303681660337,121.21301067062845,0.061091708271750526,0.04517022219485694,0.009318299852577015,0.06109170827174992,0.04517022219485734,0.009318299852575868
30.07.2021,658518,642597,10737,7434.194780739584,7254.458137087998,121.21301067062845,0.06370395011224725,0.04826831847019123,0.009318299852577015,0.06370395011224729,0.048268318470189545,0.009318299852575868
31.07.2021,659056,643027,10737,7440.268413946325,7259.312527940971,121.21301067062845,0.06777024007542881,0.05213959984103765,0.007986919210851547,0.06777024007542656,0.05213959984103833,0.007986919210852478
01.08.2021,659508,643387,10738,7445.371168982474,7263.3766691202045,121.22429995168189,0.07033715480215015,0.05420633480754541,0.009317431857374252,0.07033715480214843,0.05420633480754893,0.009317431857376454
02.08.2021,659872,643694,10739,7449.480467285921,7266.842478403605,121.23558923273531,0.07143019058901122,0.05498280674902907,0.00931656402388463,0.07143019058901025,0.054982806749028994,0.009316564023885157
03.08.2021,660262,644038,10742,7453.883286896757,7270.725991085984,121.26945707589557,0.07188831054056032,0.055510346911836685,0.006651695953310743,0.07188831054055955,0.05551034691183874,0.006651695953310402
04.08.2021,660854,644388,10744,7460.566541280385,7274.677239454682,121.29203563800243,0.0726935376170054,0.05572507575230855,0.009311482638418597,0.07269353761700482,0.05572507575230665,0.009311482638419124
05.08.2021,661359,,10745,7466.267628212366,,121.30332491905584,0.07268132171706064,0.05591843891406816,0.010641128420782174,0.07268132171706189,0.055918438914067614,0.010641128420780627
06.08.2021,661922,,10748,7472.623493445443,,121.33719276221613,0.07368313855731314,0.05569338783089408,0.014629694531265459,0.07368313855731239,0.05569338783089306,0.014629694531266045
07.08.2021,662529,,10750,7479.476087044873,,121.35977132432298,0.0751122879475412,0.05409468900259183,0.01728799640802658,0.07511228794754289,0.054094689002589076,0.017287996408026366
08.08.2021,663082,,10750,7485.7190594674175,,121.35977132432298,0.07723873102494225,0.05405752732948273,0.015957483761503875,0.07723873102494443,0.05405752732947988,0.01595748376150239
09.08.2021,663532,,10750,7490.799235941458,,121.35977132432298,0.0790490525748209,0.05520164861108652,0.014627095021914168,0.07904905257482198,0.055201648611085306,0.014627095021913086
10.08.2021,664133,,10751,7497.584093854567,,121.3710606053764,0.08354526921132922,0.055527867704388285,0.01196520410920089,0.08354526921132907,0.05552786770438599,0.011965204109200612
11.08.2021,665035,,10752,7507.767025364756,,121.38234988642984,0.09013881099765038,0.055725075752308555,0.01063419747113185,0.09013881099764941,0.05572507575230666,0.010634197471131973
12.08.2021,665885,,10753,7517.3629142601685,,121.39363916748326,0.09748117505379447,0.055725075752308555,0.010633208151353305,0.09748117505379342,0.05572507575230666,0.010633208151355104
13.08.2021,666890,,10753,7528.70864171886,,121.39363916748326,0.10688106324302926,0.055725075752308555,0.006644642040870023,0.10688106324302851,0.05572507575230666,0.006644642040869683
14.08.2021,667841,,10754,7539.4447480006675,,121.4049284485367,0.11415243188724941,0.055725075752308555,0.005314873065226195,0.11415243188724773,0.05572507575230666,0.005314873065227929
15.08.2021,668732,,10756,7549.50349741927,,121.42750701064354,0.12128770975558148,0.055725075752308555,0.00797169179048457,0.1212877097555803,0.05572507575230666,0.007971691790485498
16.08.2021,669506,,10757,7558.241400954621,,121.43879629169696,0.12812721310149852,0.055725075752308555,0.009299854145050792,0.1281272131014972,0.05572507575230666,0.009299854145051318
17.08.2021,670372,,10757,7568.017918346888,,121.43879629169696,0.13366624372282573,0.055725075752308555,0.007970950490565742,0.13366624372282576,0.05572507575230666,0.007970950490566672
18.08.2021,671593,,10757,7581.80213051312,,121.43879629169696,0.14028360221278466,0.055725075752308555,0.006642170443526928,0.14028360221278516,0.05572507575230666,0.006642170443526587
19.08.2021,672819,,10760,7595.64278908462,,121.47266413485723,0.14810334752921905,0.055725075752308555,0.00929763063587755,0.1481033475292184,0.05572507575230666,0.009297630635876405
20.08.2021,674077,,10761,7609.8447046498295,,121.48395341591066,0.153252996659317,0.055725075752308555,0.010625299249791517,0.1532529966593188,0.05572507575230666,0.010625299249791642
21.08.2021,675405,,10761,7624.836869888778,,121.48395341591066,0.161025554602685,0.055725075752308555,0.009296766348674221,0.1610255546026866,0.05572507575230666,0.009296766348673076
22.08.2021,676526,,10762,7637.492153949668,,121.49524269696408,0.16567691172903398,0.055725075752308555,0.007967492859519766,0.16567691172903445,0.05572507575230666,0.007967492859519023
23.08.2021,677603,,10763,7649.6507096442065,,121.50653197801752,0.17188465778776066,0.055725075752308555,0.007966752386175835,0.17188465778776083,0.05572507575230666,0.007966752386176763
24.08.2021,678605,,10768,7660.96256925974,,121.56297838328464,0.1745311000091327,0.055725075752308555,0.014603245132489262,0.17453110000913408,0.05572507575230666,0.014603245132489851
25.08.2021,680179,,10770,7678.73189763783,,121.58555694539149,0.1816466343965037,0.055725075752308555,0.017256609598632334,0.18164663439650372,0.05572507575230666,0.01725660959863212
26.08.2021,681617,,10772,7694.965883792656,,121.60813550749835,0.18577004829160998,0.055725075752308555,0.015925364677348352,0.18577004829160976,0.05572507575230666,0.01592536467735021
27.08.2021,683219,,10776,7713.051312040244,,121.65329263171205,0.1926350259420679,0.055725075752308555,0.019902454431690707,0.1926350259420667,0.05572507575230666,0.019902454431691363
28.08.2021,684541,,10777,7727.9757415928725,,121.66458191276547,0.19213297678867539,0.055725075752308555,0.02122815174847934,0.1921329767886756,0.05572507575230666,0.02122815174847959
29.08.2021,685956,,10781,7743.950074283469,,121.70973903697917,0.19795202865075107,0.055725075752308555,0.025202903732646106,0.19795202865074982,0.05572507575230666,0.025202903732646813
30.08.2021,687076,,10782,7756.594069063306,,121.7210283180326,0.19853490338929994,0.055725075752308555,0.025200564337808592,0.1985349033893015,0.05572507575230666,0.025200564337807634
31.08.2021,688305,,10772,7770.468595477965,,121.60813550749835,0.20296343983005255,0.055725075752308555,0.005314475704169727,0.20296343983005025,0.05572507575230666,0.005314475704169789
01.09.2021,690153,,10775,7791.331186864696,,121.64200335065861,0.20818332672216297,0.055725075752308555,0.006639680014218901,0.20818332672216502,0.05572507575230666,0.006639680014218564
02.09.2021,691663,,10778,7808.378001255369,,121.6758711938189,0.20923720223438833,0.055725075752308555,0.007964269334594404,0.20923720223439027,0.05572507575230666,0.00796426933459533
03.09.2021,693416,,10785,7828.168110942023,,121.75489616119287,0.21186831328881478,0.055725075752308555,0.011937670179550176,0.21186831328881614,0.05572507575230666,0.011937670179549898
04.09.2021,695131,,10790,7847.5292279486475,,121.81134256646,0.21955838336663633,0.055725075752308555,0.017234928025355093,0.21955838336663652,0.05572507575230666,0.017234928025354878
05.09.2021,696905,,10793,7867.556412537424,,121.84521040962026,0.22648636093857713,0.055725075752308555,0.015904562487859465,0.2264863609385779,0.05572507575230666,0.015904562487857987
06.09.2021,697510,,10801,7874.386427574746,,121.93552465804768,0.2155630220329617,0.055725075752308555,0.02516835374239142,0.21556302203296143,0.05572507575230666,0.025168353742392142
07.09.2021,698948,,10812,7890.620413729573,,122.05970674963535,0.21946130289250781,0.055725075752308555,0.05296686705799731,0.2194613028925096,0.05572507575230666,0.05296686705799627
08.09.2021,701216,,10815,7916.224503158741,,122.09357459279563,0.22746159301504862,0.055725075752308555,0.052952147972624784,0.227461593015048,0.05572507575230666,0.052952147972625416
09.09.2021,703572,,10822,7942.822049320611,,122.1725995601696,0.24420383656777522,0.055725075752308555,0.05822110393200492,0.2442038365677733,0.05572507575230666,0.05822110393200226
10.09.2021,705913,,10832,7969.2502562666805,,122.28549237070386,0.2555300604993778,0.055725075752308555,0.062143567788201695,0.2555300604993779,0.05572507575230666,0.062143567788201175
11.09.2021,708173,,10837,7994.764031447421,,122.34193877597099,0.26593384426689176,0.055725075752308555,0.062114830815099595,0.26593384426689093,0.05572507575230666,0.062114830815099074
12.09.2021,710030,,10839,8015.728226363632,,122.36451733807785,0.26693675364564345,0.055725075752308555,0.0607793694258955,0.26693675364564234,0.05572507575230666,0.060779369425897053
13.09.2021,711573,,10840,8033.147587029067,,122.37580661913128,0.2855799472265078,0.055725075752308555,0.051508487592508465,0.2855799472265063,0.05572507575230666,0.051508487592509485
14.09.2021,713269,,10849,8052.294207695678,,122.47741014861211,0.290177557016078,0.055725075752308555,0.04882040305827123,0.2901775570160782,0.05572507575230666,0.04882040305827306
15.09.2021,715893,,10856,8081.917281179865,,122.55643511598606,0.29637698372831095,0.055725075752308555,0.054073992762787494,0.2963769837283109,0.05572507575230666,0.05407399276278605
16.09.2021,718091,,10870,8106.731120935294,,122.71448505073403,0.29224003419263533,0.055725075752308555,0.06325056764326376,0.29224003419263467,0.05572507575230666,0.0632505676432645
17.09.2021,720455,,10882,8133.418981345591,,122.84995642337513,0.29173653315416587,0.055725075752308555,0.06582074231337388,0.2917365331541638,0.05572507575230666,0.0658207423133738
18.09.2021,722357,,10889,8154.891193909207,,122.9289813907491,0.28371468554529133,0.055725075752308555,0.06841601135049516,0.28371468554529117,0.05572507575230666,0.06841601135049433
19.09.2021,724035,,10895,8173.834607516856,,122.99671707706966,0.279439121349152,0.055725075752308555,0.07365118085068723,0.2794391213491544,0.05572507575230666,0.07365118085068645
20.09.2021,725434,,10896,8189.628311710597,,123.0080063581231,0.27599739877404356,0.055725075752308555,0.07364440640857418,0.27599739877404444,0.05572507575230666,0.07364440640857339
21.09.2021,726674,,10918,8203.627020216843,,123.25637054129844,0.2663669661853364,0.055725075752308555,0.09062771028818316,0.26636696618533323,0.05572507575230666,0.09062771028818051
22.09.2021,728696,,10933,8226.45394650687,,123.42570975709982,0.2535627414830795,0.055725075752308555,0.10103709945904195,0.2535627414830786,0.05572507575230666,0.10103709945904273
23.09.2021,730403,,10943,8245.724749265068,,123.53860256763409,0.2431663045870683,0.055725075752308555,0.09568070802771603,0.24316630458706906,0.05572507575230666,0.09568070802771675
24.09.2021,732157,,10953,8265.526148232775,,123.65149537816833,0.23044276379151798,0.055725075752308555,0.09296457014903436,0.23044276379151749,0.05572507575230666,0.09296457014903423
25.09.2021,734302,,10961,8289.741656092374,,123.74180962659574,0.23458135193373764,0.055725075752308555,0.09420927577239095,0.234581351933739,0.05572507575230666,0.09420927577239206
26.09.2021,735890,,10969,8307.669034405213,,123.83212387502316,0.23229059240793357,0.055725075752308555,0.09676421332428198,0.23229059240793257,0.05572507575230666,0.09676421332428395
27.09.2021,737202,,10976,8322.480571147307,,123.91114884239711,0.23015699419005425,0.055725075752308555,0.10456959718988915,0.23015699419005498,0.05572507575230666,0.10456959718988708
28.09.2021,738763,,10986,8340.103138871704,,124.02404165293137,0.23598762528867592,0.055725075752308555,0.0887408706619679,0.2359876252886772,0.05572507575230666,0.08874087066196894
29.09.2021,741046,,10998,8365.876567516674,,124.1595130255725,0.24038419989389898,0.055725075752308555,0.08471831766727973,0.24038419989389975,0.05572507575230666,0.08471831766728198
30.09.2021,743095,,11009,8389.008304395144,,124.28369511716015,0.24641948405396832,0.055725075752308555,0.08594002936537468,0.24641948405396974,0.05572507575230666,0.08594002936537323
01.10.2021,744964,,11014,8410.107970683994,,124.34014152242729,0.2480443724951788,0.055725075752308555,0.07937356747243372,0.2480443724951781,0.05572507575230666,0.07937356747243426
02.10.2021,746380,,11021,8426.093592655645,,124.41916648980127,0.2333452794315811,0.055725075752308555,0.07801872817249164,0.23334527943157954,0.05572507575230666,0.07801872817249254
03.10.2021,748825,,11026,8453.695884831272,,124.4756128950684,0.24924832655728762,0.055725075752308555,0.07407328424745016,0.2492483265572893,0.05572507575230666,0.07407328424744898
04.10.2021,750229,,11034,8469.54603543028,,124.5659271434958,0.25056350147096923,0.055725075752308555,0.07532179395267834,0.2505635014709686,0.05572507575230666,0.07532179395268003
05.10.2021,751139,,11049,8479.819281188897,,124.73526635929717,0.23764203298647754,0.055725075752308555,0.08172687621063728,0.23764203298647785,0.05572507575230666,0.08172687621063701
06.10.2021,753832,,11061,8510.221315065772,,124.87073773193828,0.24471233242420656,0.055725075752308555,0.08163790260569523,0.24471233242420729,0.05572507575230666,0.08163790260569329
07.10.2021,755797,,11072,8532.404752335753,,124.99491982352596,0.24245049036251073,0.055725075752308555,0.08155652084399907,0.242450490362511,0.05572507575230666,0.08155652084400042
08.10.2021,757675,,11084,8553.606022154085,,125.13039119616707,0.24201674739953316,0.055725075752308555,0.09055139471755601,0.24201674739953458,0.05572507575230666,0.09055139471755626
09.10.2021,759543,,11090,8574.694399161883,,125.19812688248761,0.2500835193689606,0.055725075752308555,0.08920519577906663,0.25008351936895956,0.05572507575230666,0.08920519577906565
10.10.2021,761218,,11096,8593.603944926372,,125.26586256880816,0.2347901220146101,0.055725075752308555,0.09045303311718134,0.23479012201460878,0.05572507575230666,0.09045303311717996
11.10.2021,762538,,11106,8608.505795916893,,125.37875537934242,0.23277763114523806,0.055725075752308555,0.09296257446531499,0.23277763114523936,0.05572507575230666,0.09296257446531445
12.10.2021,763928,,11120,8624.197896581154,,125.53680531409037,0.24149044543378073,0.055725075752308555,0.09155036577217793,0.2414904454337808,0.05572507575230666,0.0915503657721778
13.10.2021,766542,,11135,8653.708077254809,,125.70614452989176,0.23915568159286077,0.055725075752308555,0.09530536185288987,0.23915568159286135,0.05572507575230666,0.09530536185289018
14.10.2021,768711,,11143,8678.194527859689,,125.79645877831916,0.24234009524962072,0.055725075752308555,0.09136207889764376,0.24234009524962072,0.05572507575230666,0.0913620788976436
15.10.2021,771143,,11151,8705.650059381618,,125.88677302674657,0.2520392886811293,0.055725075752308555,0.08613528582184725,0.2520392886811297,0.05572507575230666,0.08613528582184707
16.10.2021,773540,,11161,8732.71046606668,,125.9996658372808,0.26122408679639963,0.055725075752308555,0.09121328203598808,0.2612240867964016,0.05572507575230666,0.09121328203598632
17.10.2021,775782,,11167,8758.021034188458,,126.06740152360136,0.2711253715714432,0.055725075752308555,0.09116411467429379,0.27112537157144073,0.05572507575230666,0.09116411467429365
18.10.2021,777679,,11180,8779.436800346806,,126.21416217729592,0.28128553633550984,0.055725075752308555,0.09492009591704939,0.28128553633550796,0.05572507575230666,0.09492009591705129
19.10.2021,780269,,11196,8808.676038275178,,126.3947906741507,0.30282215045284605,0.055725075752308555,0.09735648371395882,0.30282215045284566,0.05572507575230666,0.09735648371395834
20.10.2021,783996,,11209,8850.751188761295,,126.54155132784523,0.3221759988433912,0.055725075752308555,0.09467374244716519,0.3221759988433895,0.05572507575230666,0.09467374244716388
21.10.2021,787644,,11220,8891.93448604419,,126.66573341943291,0.3482259190420755,0.055725075752308555,0.09842944170189874,0.34822591904207406,0.05572507575230666,0.09842944170189787
22.10.2021,791226,,11233,8932.372690777562,,126.81249407312744,0.3679973776744784,0.055725075752308555,0.10472523831184667,0.36799737767448065,0.05572507575230666,0.10472523831184548
23.10.2021,794982,,11245,8974.775230414227,,126.94796544576856,0.3914072422776075,0.055725075752308555,0.10717524402748121,0.3914072422776081,0.05572507575230666,0.10717524402748409
24.10.2021,798606,,11251,9015.68758495184,,127.0157011320891,0.4151248195786308,0.055725075752308555,0.1071178759985483,0.41512481957863295,0.05572507575230666,0.10711787599854954
25.10.2021,801456,,11261,9047.862035954102,,127.12859394262337,0.43117401839883,0.055725075752308555,0.10318452642234861,0.4311740183988303,0.05572507575230666,0.1031845264223478
26.10.2021,804825,,11279,9085.895623823093,,127.33180100158502,0.4436479681886361,0.055725075752308555,0.10557467029689119,0.4436479681886376,0.05572507575230666,0.10557467029689284
27.10.2021,809086,,11289,9133.999250391738,,127.44469381211927,0.45104455122527404,0.055725075752308555,0.10165287669196851,0.45104455122527515,0.05572507575230666,0.10165287669196972
28.10.2021,813334,,11316,9181.956116306688,,127.74950440056175,0.45957717936961034,0.055725075752308555,0.12180079775101298,0.4595771793696093,0.05572507575230666,0.12180079775101282
29.10.2021,819195,,11333,9248.122592560816,,127.94142217846999,0.49755434783321967,0.055725075752308555,0.12671011711357918,0.49755434783321867,0.05572507575230666,0.12671011711358068
30.10.2021,825297,,11345,9317.009785548817,,128.07689355111108,0.5361502408965477,0.055725075752308555,0.12657545588935512,0.5361502408965461,0.05572507575230666,0.12657545588935343
31.10.2021,830981,,11357,9381.178059056487,,128.2123649237522,0.5694162950663973,0.055725075752308555,0.13406351601958655,0.5694162950663967,0.05572507575230666,0.13406351601958735
01.11.2021,835504,,11369,9432.23947726113,,128.3478362963933,0.5961912366083373,0.055725075752308555,0.13646076145958205,0.5961912366083374,0.05572507575230666,0.13646076145958047
02.11.2021,840902,,11380,9493.179016387521,,128.472018387981,0.6284365442474622,0.055725075752308555,0.12744799339976529,0.6284365442474623,0.05572507575230666,0.1274479933997664
03.11.2021,847408,,11400,9566.627078921105,,128.6978040090495,0.6633309937518469,0.055725075752308555,0.13988893371403693,0.6633309937518447,0.05572507575230666,0.13988893371403738
04.11.2021,856002,,11419,9663.647160294244,,128.91230034906457,0.7332044930694251,0.055725075752308555,0.12953118976607245,0.7332044930694265,0.05572507575230666,0.12953118976607278
05.11.2021,865390,,11451,9769.630930823801,,129.27355734277418,0.7869348139389566,0.055725075752308555,0.14810332310766824,0.7869348139389558,0.05572507575230666,0.14810332310766763
06.11.2021,875333,,11482,9881.88025233801,,129.62352505543035,0.8446611205884694,0.055725075752308555,0.17165092986525757,0.8446611205884714,0.05572507575230666,0.171650929865256
07.11.2021,883887,,11502,9978.448762469012,,129.84931067649887,0.8858763116985771,0.055725075752308555,0.18142410321506097,0.8858763116985789,0.05572507575230666,0.18142410321505956
08.11.2021,892065,,11515,10070.772502923923,,129.9960713301934,0.9402955906571264,0.055725075752308555,0.18247583400183962,0.9402955906571256,0.05572507575230666,0.18247583400183784
09.11.2021,899777,,11554,10157.835438407941,,130.436353291277,0.9715004329113919,0.055725075752308555,0.2170378818591007,0.9715004329113918,0.05572507575230666,0.21703788185909767
10.11.2021,911175,,11577,10286.510663854884,,130.6960067555058,1.041938334112133,0.055725075752308555,0.22036907248138835,1.0419383341121364,0.05572507575230666,0.2203690724813905
11.11.2021,923150,,11601,10421.699804469652,,130.966949500788,1.0848077230716675,0.055725075752308555,0.2261749190490903,1.0848077230716675,0.05572507575230666,0.22617491904909065
12.11.2021,934948,,11641,10554.890742337964,,131.418520742925,1.1107061632034683,0.055725075752308555,0.23539822843407407,1.1107061632034672,0.05572507575230666,0.2353982284340745
13.11.2021,948100,,11689,10703.367366752616,,131.96040623348944,1.1475272361101105,0.055725075752308555,0.2556292277866172,1.14752723611011,0.05572507575230666,0.25562922778662056
14.11.2021,959652,,11706,10833.781141481786,,132.15232401139767,1.1819856330871983,0.055725075752308555,0.2515221132080641,1.1819856330871974,0.05572507575230666,0.2515221132080655
15.11.2021,971541,,11746,10967.99940392596,,132.60389525353466,1.226793519328704,0.055725075752308555,0.28419086842911584,1.2267935193287052,0.05572507575230666,0.2841908684291165
16.11.2021,981904,,11807,11084.990223482608,,133.2925413977936,1.2556713718814478,0.055725075752308555,0.30999616285071996,1.2556713718814467,0.05572507575230666,0.30999616285071857
17.11.2021,996320,,11848,11247.736499148788,,133.75540192098407,1.2844441788150058,0.055725075752308555,0.3311656445084222,1.2844441788150047,0.05572507575230666,0.3311656445084203
18.11.2021,1011465,,11903,11418.712660702917,,134.37631237892245,1.313852298000461,0.055725075752308555,0.367866469751916,1.3138522980004623,0.05572507575230666,0.36786646975191495
19.11.2021,1027274,,11951,11597.184904876518,,134.91819786948687,1.3545615749914393,0.055725075752308555,0.3762181583490226,1.3545615749914408,0.05572507575230666,0.3762181583490216
20.11.2021,1042571,,11993,11769.877037150767,,135.39234767373077,1.3663297750698666,0.055725075752308555,0.36751806068717646,1.3663297750698669,0.05572507575230666,0.3675180606871776
21.11.2021,1056613,,12015,11928.401121702966,,135.6407118569061,1.3846763227733256,0.055725075752308555,0.37294726930308725,1.3846763227733254,0.05572507575230666,0.3729472693030865
22.11.2021,1070419,,12042,12084.260935926557,,135.9455224453486,1.3943536484392998,0.055725075752308555,0.356234982536262,1.3943536484393009,0.05572507575230666,0.3562349825362631
23.11.2021,1079932,,12114,12191.655866587791,,136.75835068119522,1.3689338551203238,0.055725075752308555,0.3674609248873121,1.368933855120323,0.05572507575230666,0.36746092488731535
24.11.2021,1095297,,12180,12365.115669973673,,137.5034432307213,1.362449112228831,0.055725075752308555,0.39568557345768707,1.3624491122288303,0.05572507575230666,0.39568557345768707
25.11.2021,1108889,,12233,12518.559578051832,,138.10177512655284,1.3225702563483122,0.055725075752308555,0.3915321739899114,1.3225702563483122,0.05572507575230666,0.3915321739899123
26.11.2021,1121134,,12284,12656.796824551026,,138.67752846027753,1.2570385387782752,0.055725075752308555,0.393481518325457,1.2570385387782754,0.05572507575230666,0.39348151832545686
27.11.2021,1132805,,12349,12788.554023725554,,139.41133172875018,1.1930260971619326,0.055725075752308555,0.4188684576219043,1.1930260971619318,0.05572507575230666,0.41886845762190184
28.11.2021,1143283,,12388,12906.843110603344,,139.85161368983378,1.1327543684425085,0.055725075752308555,0.43777912984393913,1.1327543684425083,0.05572507575230666,0.43777912984393946
29.11.2021,1151809,,12425,13003.095520864848,,140.2693170888105,1.0526285455750652,0.055725075752308555,0.4483444208546049,1.0526285455750637,0.05572507575230666,0.4483444208546047
30.11.2021,1159995,,12492,13095.50957556819,,141.02569891939,1.0271986460615359,0.055725075752308555,0.43996271915605145,1.0271986460615385,0.05572507575230666,0.43996271915605006
01.12.2021,1170362,,12553,13212.54555224905,,141.71434506364898,0.9516180719834022,0.055725075752308555,0.431889626246256,0.9516180719834022,0.05572507575230666,0.43188962624625626
02.12.2021,1179244,,12625,13312.816946565576,,142.52717329949562,0.882756434324188,0.055725075752308555,0.4516651260043635,0.8827564343241876,0.05572507575230666,0.4516651260043658
03.12.2021,1185982,,12693,13388.884122303554,,143.2948444111285,0.8066313793638731,0.055725075752308555,0.46905209294783756,0.8066313793638716,0.05572507575230666,0.46905209294783695
04.12.2021,1193286,,12753,13471.341031117776,,143.97220127433405,0.7458972921654488,0.055725075752308555,0.46098893403025637,0.7458972921654498,0.05572507575230666,0.46098893403025754
05.12.2021,1198478,,12796,13529.95497834716,,144.45764035963134,0.6759173565147767,0.055725075752308555,0.46404043699892383,0.6759173565147775,0.05572507575230666,0.46404043699892356
06.12.2021,1203103,,12844,13582.167903219253,,144.99952585019577,0.6245115005557346,0.055725075752308555,0.4749605921323931,0.6245115005557375,0.05572507575230666,0.47496059213239483
07.12.2021,1207336,,12921,13629.9554299184,,145.8688004913095,0.5732446559396561,0.055725075752308555,0.4835700636162771,0.5732446559396539,0.05572507575230666,0.48357006361627825
08.12.2021,1212999,,12979,13693.88662852395,,146.5235787924082,0.5125787221864854,0.055725075752308555,0.4779370844009854,0.5125787221864859,0.05572507575230666,0.47793708440098465
09.12.2021,1217436,,13011,13743.977168557996,,146.8848357861178,0.4564183100176967,0.055725075752308555,0.43122052029845986,0.4564183100176947,0.05572507575230666,0.43122052029845853
10.12.2021,1221095,,13076,13785.28464793248,,147.61863905459043,0.4177278326111496,0.055725075752308555,0.4256438659236445,0.41772783261114943,0.05572507575230666,0.4256438659236444
11.12.2021,1225555,,13143,13835.634841430758,,148.37502088516993,0.3819256895110473,0.055725075752308555,0.43131352603933404,0.381925689511045,0.05572507575230666,0.43131352603933143
12.12.2021,1228034,,13162,13863.620969162199,,148.58951722518503,0.3486649247367266,0.055725075752308555,0.4037975373984712,0.34866492473672517,0.05572507575230666,0.4037975373984712
13.12.2021,1232204,,13218,13910.697271154984,,149.22171696417686,0.34204507063207595,0.055725075752308555,0.4109903988390631,0.3420450706320745,0.05572507575230666,0.4109903988390631
14.12.2021,1235063,,13282,13942.973325686728,,149.94423095159607,0.3249283662022438,0.055725075752308555,0.3945170438835868,0.3249283662022454,0.05572507575230666,0.39451704388358566
15.12.2021,1239287,,13333,13990.659248856397,,150.5199842853208,0.30677945656137506,0.055725075752308555,0.3852451368854198,0.3067794565613756,0.05572507575230666,0.38524513688542095
16.12.2021,1242333,,13386,14025.04639894513,,151.1183161811523,0.28963643981289283,0.055725075752308555,0.4068105390409574,0.2896364398128936,0.05572507575230666,0.40681053904095427
17.12.2021,1245232,,13438,14057.77402471901,,151.70535879593044,0.2800366689004872,0.055725075752308555,0.39093743622259797,0.28003666890048906,0.05572507575230666,0.39093743622259913
18.12.2021,1247399,,13462,14082.237896761782,,151.97630154121265,0.25271921876960873,0.055725075752308555,0.34325299277061033,0.2527192187696091,0.05572507575230666,0.34325299277061205
19.12.2021,1249641,,13479,14107.548464883563,,152.16821931912088,0.2494989740305538,0.055725075752308555,0.34064124114074107,0.24949897403055518,0.05572507575230666,0.34064124114074074
20.12.2021,1251433,,13496,14127.7788565313,,152.3601370970291,0.22147526535701406,0.055725075752308555,0.297877649950353,0.22147526535701326,0.05572507575230666,0.2978776499503518
21.12.2021,1253961,,13538,14156.31815903436,,152.83428690127298,0.21718742945355846,0.055725075752308555,0.27316552014012047,0.2171874294535571,0.05572507575230666,0.273165520140121
22.12.2021,1256230,,13567,14181.933537744582,,153.16167605182233,0.19417882536314707,0.055725075752308555,0.24891316751334755,0.19417882536314637,0.05572507575230666,0.2489131675133471
23.12.2021,1258377,,13595,14206.171624166285,,153.47777592131823,0.1834819260834411,0.055725075752308555,0.22160933862778348,0.18348192608344022,0.05572507575230666,0.22160933862778576
24.12.2021,1260751,,13617,14232.972377387117,,153.7261401044936,0.1770968434399835,0.055725075752308555,0.18923200134773208,0.17709684343998175,0.05572507575230666,0.18923200134773333
25.12.2021,1262836,,13626,14256.51052838351,,153.82774363397442,0.17586167541078632,0.055725075752308555,0.17315997957859525,0.17586167541078532,0.05572507575230666,0.17315997957859594
26.12.2021,1264553,,13634,14275.894223952242,,153.91805788240183,0.16960879316669963,0.055725075752308555,0.1635071085224141,0.1696087931666996,0.05572507575230666,0.16350710852241504
27.12.2021,1266103,,13650,14293.392609585051,,154.0986863792566,0.16663333199379735,0.055725075752308555,0.1622544740585526,0.1666333319937976,0.05572507575230666,0.1622544740585512
28.12.2021,1268519,,13672,14320.667512610127,,154.347050562432,0.16503523774199133,0.055725075752308555,0.14082145143999353,0.16503523774199244,0.05572507575230666,0.14082145143999583
29.12.2021,1271770,,13689,14357.368965314812,,154.5389683403402,0.17579759460505098,0.055725075752308555,0.12798286175043425,0.17579759460505026,0.05572507575230666,0.12798286175043247
30.12.2021,1274995,,13701,14393.77689671211,,154.67443971298133,0.1876083652713582,0.055725075752308555,0.11102264611810134,0.18760836527135988,0.05572507575230666,0.11102264611810198
31.12.2021,1278619,,13733,14434.689251249725,,155.03569670669094,0.2012627515345546,0.055725075752308555,0.12127055956333685,0.20126275153455753,0.05572507575230666,0.12127055956333696
01.01.2022,1282227,,13749,14475.420977290481,,155.21632520354575,0.21794872653491507,0.055725075752308555,0.12847253512814413,0.21794872653491554,0.05572507575230666,0.12847253512814466
02.01.2022,1285510,,13752,14512.483686988879,,155.25019304670602,0.23510231118185293,0.055725075752308555,0.12320231819464111,0.23510231118185346,0.05572507575230666,0.12320231819464057
03.01.2022,1288829,,13759,14549.952810805198,,155.32921801408,0.254475526987067,0.055725075752308555,0.11370917710755601,0.2544755269870685,0.05572507575230666,0.11370917710755836
04.01.2022,1294325,,13784,14611.998699474823,,155.61145004041563,0.28813436266908327,0.055725075752308555,0.11664161856854503,0.2881343626690836,0.05572507575230666,0.11664161856854378
05.01.2022,1304086,,13802,14722.193371837307,,155.81465709937729,0.3592565259532776,0.055725075752308555,0.11753368522269812,0.3592565259532779,0.05572507575230666,0.11753368522269916
